user_id,stage,conversion
user_10528,product_page,TRUE
user_10529,product_page,TRUE
user_10530,product_page,TRUE
user_10531,product_page,TRUE
user_10532,product_page,FALSE
user_10533,product_page,TRUE
user_10534,product_page,TRUE
user_10535,product_page,FALSE
user_10536,product_page,TRUE
user_10537,product_page,FALSE
user_10538,product_page,FALSE
user_10539,product_page,TRUE
user_10540,product_page,FALSE
user_10541,product_page,FALSE
user_10542,product_page,TRUE
user_10543,product_page,TRUE
user_10544,product_page,TRUE
user_10545,product_page,FALSE
user_10546,product_page,FALSE
user_10547,product_page,TRUE
user_10548,product_page,TRUE
user_10549,product_page,FALSE
user_10550,product_page,TRUE
user_10551,product_page,FALSE
user_10552,product_page,FALSE
user_10553,product_page,TRUE
user_10554,product_page,FALSE
user_10555,product_page,TRUE
user_10556,product_page,TRUE
user_10557,product_page,FALSE
user_10558,product_page,FALSE
user_10559,product_page,FALSE
user_10560,product_page,TRUE
user_10561,product_page,TRUE
user_10562,product_page,FALSE
user_10563,product_page,TRUE
user_10564,product_page,TRUE
user_10565,product_page,FALSE
user_10566,product_page,TRUE
user_10567,product_page,FALSE
user_10568,product_page,FALSE
user_10569,product_page,FALSE
user_10570,product_page,FALSE
user_10571,product_page,FALSE
user_10572,product_page,FALSE
user_10573,product_page,FALSE
user_10574,product_page,TRUE
user_10575,product_page,FALSE
user_10576,product_page,TRUE
user_10577,product_page,TRUE
user_10578,product_page,TRUE
user_10579,product_page,TRUE
user_10580,product_page,TRUE
user_10581,product_page,FALSE
user_10582,product_page,TRUE
user_10583,product_page,TRUE
user_10584,product_page,FALSE
user_10585,product_page,FALSE
user_10586,product_page,FALSE
user_10587,product_page,TRUE
user_10588,product_page,FALSE
user_10589,product_page,TRUE
user_10590,product_page,FALSE
user_10591,product_page,TRUE
user_10592,product_page,FALSE
user_10593,product_page,TRUE
user_10594,product_page,TRUE
user_10595,product_page,TRUE
user_10596,product_page,TRUE
user_10597,product_page,TRUE
user_10598,product_page,TRUE
user_10599,product_page,TRUE
user_10600,product_page,FALSE
user_10601,product_page,FALSE
user_10602,product_page,FALSE
user_10603,product_page,FALSE
user_10604,product_page,FALSE
user_10605,product_page,FALSE
user_10606,product_page,TRUE
user_10607,product_page,TRUE
user_10608,product_page,FALSE
user_10609,product_page,TRUE
user_10610,product_page,TRUE
user_10611,product_page,FALSE
user_10612,product_page,FALSE
user_10613,product_page,FALSE
user_10614,product_page,TRUE
user_10615,product_page,FALSE
user_10616,product_page,TRUE
user_10617,product_page,TRUE
user_10618,product_page,TRUE
user_10619,product_page,TRUE
user_10620,product_page,FALSE
user_10621,product_page,FALSE
user_10622,product_page,FALSE
user_10623,product_page,FALSE
user_10624,product_page,TRUE
user_10625,product_page,FALSE
user_10626,product_page,FALSE
user_10627,product_page,TRUE
user_10628,product_page,TRUE
user_10629,product_page,FALSE
user_10630,product_page,FALSE
user_10631,product_page,FALSE
user_10632,product_page,FALSE
user_10633,product_page,FALSE
user_10634,product_page,TRUE
user_10635,product_page,TRUE
user_10636,product_page,FALSE
user_10637,product_page,FALSE
user_10638,product_page,TRUE
user_10639,product_page,TRUE
user_10640,product_page,FALSE
user_10641,product_page,FALSE
user_10642,product_page,TRUE
user_10643,product_page,FALSE
user_10644,product_page,TRUE
user_10645,product_page,TRUE
user_10646,product_page,FALSE
user_10647,product_page,TRUE
user_10648,product_page,FALSE
user_10649,product_page,TRUE
user_10650,product_page,TRUE
user_10651,product_page,TRUE
user_10652,product_page,FALSE
user_10653,product_page,FALSE
user_10654,product_page,FALSE
user_10655,product_page,TRUE
user_10656,product_page,FALSE
user_10657,product_page,FALSE
user_10658,product_page,TRUE
user_10659,product_page,FALSE
user_10660,product_page,FALSE
user_10661,product_page,TRUE
user_10662,product_page,TRUE
user_10663,product_page,TRUE
user_10664,product_page,TRUE
user_10665,product_page,TRUE
user_10666,product_page,TRUE
user_10667,product_page,TRUE
user_10668,product_page,TRUE
user_10669,product_page,TRUE
user_10670,product_page,TRUE
user_10671,product_page,FALSE
user_10672,product_page,FALSE
user_10673,product_page,FALSE
user_10674,product_page,FALSE
user_10675,product_page,FALSE
user_10676,product_page,TRUE
user_10677,product_page,TRUE
user_10678,product_page,FALSE
user_10679,product_page,TRUE
user_10680,product_page,FALSE
user_10681,product_page,TRUE
user_10682,product_page,TRUE
user_10683,product_page,FALSE
user_10684,product_page,TRUE
user_10685,product_page,TRUE
user_10686,product_page,FALSE
user_10687,product_page,FALSE
user_10688,product_page,FALSE
user_10689,product_page,TRUE
user_10690,product_page,FALSE
user_10691,product_page,TRUE
user_10692,product_page,FALSE
user_10693,product_page,FALSE
user_10694,product_page,TRUE
user_10695,product_page,FALSE
user_10696,product_page,FALSE
user_10697,product_page,FALSE
user_10698,product_page,FALSE
user_10699,product_page,TRUE
user_10700,product_page,FALSE
user_10701,product_page,FALSE
user_10702,product_page,TRUE
user_10703,product_page,FALSE
user_10704,product_page,FALSE
user_10705,product_page,FALSE
user_10706,product_page,FALSE
user_10707,product_page,FALSE
user_10708,product_page,TRUE
user_10709,product_page,FALSE
user_10710,product_page,FALSE
user_10711,product_page,FALSE
user_10712,product_page,TRUE
user_10713,product_page,TRUE
user_10714,product_page,FALSE
user_10715,product_page,TRUE
user_10716,product_page,FALSE
user_10717,product_page,TRUE
user_10718,product_page,TRUE
user_10719,product_page,FALSE
user_10720,product_page,TRUE
user_10721,product_page,TRUE
user_10722,product_page,FALSE
user_10723,product_page,FALSE
user_10724,product_page,TRUE
user_10725,product_page,TRUE
user_10726,product_page,FALSE
user_10727,product_page,TRUE
user_10728,product_page,TRUE
user_10729,product_page,TRUE
user_10730,product_page,TRUE
user_10731,product_page,TRUE
user_10732,product_page,FALSE
user_10733,product_page,TRUE
user_10734,product_page,TRUE
user_10735,product_page,TRUE
user_10736,product_page,FALSE
user_10737,product_page,FALSE
user_10738,product_page,FALSE
user_10739,product_page,TRUE
user_10740,product_page,FALSE
user_10741,product_page,FALSE
user_10742,product_page,TRUE
user_10743,product_page,FALSE
user_10744,product_page,TRUE
user_10745,product_page,FALSE
user_10746,product_page,FALSE
user_10747,product_page,TRUE
user_10748,product_page,FALSE
user_10749,product_page,TRUE
user_10750,product_page,TRUE
user_10751,product_page,FALSE
user_10752,product_page,FALSE
user_10753,product_page,TRUE
user_10754,product_page,TRUE
user_10755,product_page,TRUE
user_10756,product_page,FALSE
user_10757,product_page,FALSE
user_10758,product_page,TRUE
user_10759,product_page,FALSE
user_10760,product_page,TRUE
user_10761,product_page,TRUE
user_10762,product_page,TRUE
user_10763,product_page,TRUE
user_10764,product_page,FALSE
user_10765,product_page,FALSE
user_10766,product_page,TRUE
user_10767,product_page,TRUE
user_10768,product_page,FALSE
user_10769,product_page,TRUE
user_10770,product_page,TRUE
user_10771,product_page,FALSE
user_10772,product_page,TRUE
user_10773,product_page,FALSE
user_10774,product_page,TRUE
user_10775,product_page,TRUE
user_10776,product_page,FALSE
user_10777,product_page,TRUE
user_10778,product_page,FALSE
user_10779,product_page,TRUE
user_10780,product_page,TRUE
user_10781,product_page,FALSE
user_10782,product_page,FALSE
user_10783,product_page,FALSE
user_10784,product_page,FALSE
user_10785,product_page,TRUE
user_10786,product_page,TRUE
user_10787,product_page,TRUE
user_10788,product_page,TRUE
user_10789,product_page,TRUE
user_10790,product_page,TRUE
user_10791,product_page,TRUE
user_10792,product_page,FALSE
user_10793,product_page,FALSE
user_10794,product_page,TRUE
user_10795,product_page,FALSE
user_10796,product_page,FALSE
user_10797,product_page,TRUE
user_10798,product_page,FALSE
user_10799,product_page,TRUE
user_10800,product_page,TRUE
user_10801,product_page,TRUE
user_10802,product_page,TRUE
user_10803,product_page,FALSE
user_10804,product_page,TRUE
user_10805,product_page,FALSE
user_10806,product_page,FALSE
user_10807,product_page,FALSE
user_10808,product_page,FALSE
user_10809,product_page,TRUE
user_10810,product_page,FALSE
user_10811,product_page,FALSE
user_10812,product_page,FALSE
user_10813,product_page,TRUE
user_10814,product_page,FALSE
user_10815,product_page,TRUE
user_10816,product_page,TRUE
user_10817,product_page,FALSE
user_10818,product_page,TRUE
user_10819,product_page,FALSE
user_10820,product_page,TRUE
user_10821,product_page,TRUE
user_10822,product_page,TRUE
user_10823,product_page,TRUE
user_10824,product_page,FALSE
user_10825,product_page,TRUE
user_10826,product_page,FALSE
user_10827,product_page,TRUE
user_10828,product_page,TRUE
user_10829,product_page,FALSE
user_10830,product_page,TRUE
user_10831,product_page,TRUE
user_10832,product_page,TRUE
user_10833,product_page,TRUE
user_10834,product_page,TRUE
user_10835,product_page,FALSE
user_10836,product_page,TRUE
user_10837,product_page,FALSE
user_10838,product_page,FALSE
user_10839,product_page,FALSE
user_10840,product_page,TRUE
user_10841,product_page,FALSE
user_10842,product_page,FALSE
user_10843,product_page,TRUE
user_10844,product_page,FALSE
user_10845,product_page,FALSE
user_10846,product_page,TRUE
user_10847,product_page,FALSE
user_10848,product_page,TRUE
user_10849,product_page,TRUE
user_10850,product_page,TRUE
user_10851,product_page,FALSE
user_10852,product_page,TRUE
user_10853,product_page,FALSE
user_10854,product_page,FALSE
user_10855,product_page,FALSE
user_10856,product_page,FALSE
user_10857,product_page,TRUE
user_10858,product_page,FALSE
user_10859,product_page,FALSE
user_10860,product_page,TRUE
user_10861,product_page,TRUE
user_10862,product_page,TRUE
user_10863,product_page,FALSE
user_10864,product_page,TRUE
user_10865,product_page,FALSE
user_10866,product_page,FALSE
user_10867,product_page,TRUE
user_10868,product_page,FALSE
user_10869,product_page,FALSE
user_10870,product_page,TRUE
user_10871,product_page,FALSE
user_10872,product_page,TRUE
user_10873,product_page,TRUE
user_10874,product_page,TRUE
user_10875,product_page,TRUE
user_10876,product_page,FALSE
user_10877,product_page,TRUE
user_10878,product_page,TRUE
user_10879,product_page,FALSE
user_10880,product_page,FALSE
user_10881,product_page,TRUE
user_10882,product_page,FALSE
user_10883,product_page,FALSE
user_10884,product_page,TRUE
user_10885,product_page,TRUE
user_10886,product_page,TRUE
user_10887,product_page,TRUE
user_10888,product_page,FALSE
user_10889,product_page,TRUE
user_10890,product_page,TRUE
user_10891,product_page,TRUE
user_10892,product_page,FALSE
user_10893,product_page,FALSE
user_10894,product_page,FALSE
user_10895,product_page,TRUE
user_10896,product_page,FALSE
user_10897,product_page,TRUE
user_10898,product_page,FALSE
user_10899,product_page,FALSE
user_10900,product_page,FALSE
user_10901,product_page,TRUE
user_10902,product_page,FALSE
user_10903,product_page,TRUE
user_10904,product_page,TRUE
user_10905,product_page,FALSE
user_10906,product_page,FALSE
user_10907,product_page,TRUE
user_10908,product_page,TRUE
user_10909,product_page,TRUE
user_10910,product_page,TRUE
user_10911,product_page,FALSE
user_10912,product_page,FALSE
user_10913,product_page,FALSE
user_10914,product_page,TRUE
user_10915,product_page,FALSE
user_10916,product_page,TRUE
user_10917,product_page,TRUE
user_10918,product_page,FALSE
user_10919,product_page,FALSE
user_10920,product_page,TRUE
user_10921,product_page,TRUE
user_10922,product_page,FALSE
user_10923,product_page,TRUE
user_10924,product_page,TRUE
user_10925,product_page,TRUE
user_10926,product_page,FALSE
user_10927,product_page,TRUE
user_10928,product_page,TRUE
user_10929,product_page,FALSE
user_10930,product_page,FALSE
user_10931,product_page,TRUE
user_10932,product_page,FALSE
user_10933,product_page,FALSE
user_10934,product_page,FALSE
user_10935,product_page,FALSE
user_10936,product_page,FALSE
user_10937,product_page,FALSE
user_10938,product_page,TRUE
user_10939,product_page,FALSE
user_10940,product_page,FALSE
user_10941,product_page,TRUE
user_10942,product_page,TRUE
user_10943,product_page,FALSE
user_10944,product_page,TRUE
user_10945,product_page,FALSE
user_10946,product_page,FALSE
user_10947,product_page,FALSE
user_10948,product_page,TRUE
user_10949,product_page,TRUE
user_10950,product_page,FALSE
user_10951,product_page,FALSE
user_10952,product_page,FALSE
user_10953,product_page,FALSE
user_10954,product_page,TRUE
user_10955,product_page,TRUE
user_10956,product_page,TRUE
user_10957,product_page,TRUE
user_10958,product_page,TRUE
user_10959,product_page,TRUE
user_10960,product_page,TRUE
user_10961,product_page,TRUE
user_10962,product_page,TRUE
user_10963,product_page,TRUE
user_10964,product_page,FALSE
user_10965,product_page,TRUE
user_10966,product_page,FALSE
user_10967,product_page,TRUE
user_10968,product_page,FALSE
user_10969,product_page,FALSE
user_10970,product_page,FALSE
user_10971,product_page,TRUE
user_10972,product_page,FALSE
user_10973,product_page,FALSE
user_10974,product_page,FALSE
user_10975,product_page,FALSE
user_10976,product_page,TRUE
user_10977,product_page,TRUE
user_10978,product_page,FALSE
user_10979,product_page,FALSE
user_10980,product_page,FALSE
user_10981,product_page,TRUE
user_10982,product_page,TRUE
user_10983,product_page,TRUE
user_10984,product_page,TRUE
user_10985,product_page,FALSE
user_10986,product_page,FALSE
user_10987,product_page,FALSE
user_10988,product_page,TRUE
user_10989,product_page,FALSE
user_10990,product_page,TRUE
user_10991,product_page,FALSE
user_10992,product_page,TRUE
user_10993,product_page,TRUE
user_10994,product_page,TRUE
user_10995,product_page,TRUE
user_10996,product_page,TRUE
user_10997,product_page,TRUE
user_10998,product_page,FALSE
user_10999,product_page,TRUE
user_11000,product_page,FALSE
user_11001,product_page,FALSE
user_11002,product_page,TRUE
user_11003,product_page,TRUE
user_11004,product_page,TRUE
user_11005,product_page,TRUE
user_11006,product_page,FALSE
user_11007,product_page,FALSE
user_11008,product_page,FALSE
user_11009,product_page,TRUE
user_11010,product_page,FALSE
user_11011,product_page,TRUE
user_11012,product_page,FALSE
user_11013,product_page,FALSE
user_11014,product_page,FALSE
user_11015,product_page,TRUE
user_11016,product_page,TRUE
user_11017,product_page,TRUE
user_11018,product_page,TRUE
user_11019,product_page,TRUE
user_11020,product_page,FALSE
user_11021,product_page,TRUE
user_11022,product_page,FALSE
user_11023,product_page,FALSE
user_11024,product_page,FALSE
user_11025,product_page,TRUE
user_11026,product_page,TRUE
user_11027,product_page,FALSE
user_11028,product_page,TRUE
user_11029,product_page,FALSE
user_11030,product_page,FALSE
user_11031,product_page,TRUE
user_11032,product_page,TRUE
user_11033,product_page,TRUE
user_11034,product_page,FALSE
user_11035,product_page,FALSE
user_11036,product_page,TRUE
user_11037,product_page,TRUE
user_11038,product_page,TRUE
user_11039,product_page,FALSE
user_11040,product_page,TRUE
user_11041,product_page,TRUE
user_11042,product_page,TRUE
user_11043,product_page,FALSE
user_11044,product_page,TRUE
user_11045,product_page,TRUE
user_11046,product_page,FALSE
user_11047,product_page,FALSE
user_11048,product_page,TRUE
user_11049,product_page,TRUE
user_11050,product_page,TRUE
user_11051,product_page,TRUE
user_11052,product_page,TRUE
user_11053,product_page,TRUE
user_11054,product_page,FALSE
user_11055,product_page,TRUE
user_11056,product_page,FALSE
user_11057,product_page,FALSE
user_11058,product_page,TRUE
user_11059,product_page,TRUE
user_11060,product_page,FALSE
user_11061,product_page,FALSE
user_11062,product_page,FALSE
user_11063,product_page,FALSE
user_11064,product_page,TRUE
user_11065,product_page,TRUE
user_11066,product_page,TRUE
user_11067,product_page,TRUE
user_11068,product_page,FALSE
user_11069,product_page,TRUE
user_11070,product_page,FALSE
user_11071,product_page,FALSE
user_11072,product_page,FALSE
user_11073,product_page,FALSE
user_11074,product_page,FALSE
user_11075,product_page,TRUE
user_11076,product_page,TRUE
user_11077,product_page,TRUE
user_11078,product_page,FALSE
user_11079,product_page,TRUE
user_11080,product_page,FALSE
user_11081,product_page,FALSE
user_11082,product_page,FALSE
user_11083,product_page,FALSE
user_11084,product_page,TRUE
user_11085,product_page,TRUE
user_11086,product_page,FALSE
user_11087,product_page,FALSE
user_11088,product_page,TRUE
user_11089,product_page,TRUE
user_11090,product_page,FALSE
user_11091,product_page,FALSE
user_11092,product_page,TRUE
user_11093,product_page,TRUE
user_11094,product_page,TRUE
user_11095,product_page,FALSE
user_11096,product_page,FALSE
user_11097,product_page,TRUE
user_11098,product_page,FALSE
user_11099,product_page,TRUE
user_11100,product_page,TRUE
user_11101,product_page,FALSE
user_11102,product_page,FALSE
user_11103,product_page,TRUE
user_11104,product_page,FALSE
user_11105,product_page,TRUE
user_11106,product_page,FALSE
user_11107,product_page,FALSE
user_11108,product_page,TRUE
user_11109,product_page,TRUE
user_11110,product_page,TRUE
user_11111,product_page,TRUE
user_11112,product_page,FALSE
user_11113,product_page,TRUE
user_11114,product_page,TRUE
user_11115,product_page,TRUE
user_11116,product_page,TRUE
user_11117,product_page,FALSE
user_11118,product_page,FALSE
user_11119,product_page,TRUE
user_11120,product_page,FALSE
user_11121,product_page,TRUE
user_11122,product_page,FALSE
user_11123,product_page,TRUE
user_11124,product_page,TRUE
user_11125,product_page,FALSE
user_11126,product_page,FALSE
user_11127,product_page,TRUE
user_11128,product_page,TRUE
user_11129,product_page,FALSE
user_11130,product_page,TRUE
user_11131,product_page,FALSE
user_11132,product_page,TRUE
user_11133,product_page,TRUE
user_11134,product_page,FALSE
user_11135,product_page,FALSE
user_11136,product_page,TRUE
user_11137,product_page,TRUE
user_11138,product_page,TRUE
user_11139,product_page,FALSE
user_11140,product_page,FALSE
user_11141,product_page,FALSE
user_11142,product_page,FALSE
user_11143,product_page,FALSE
user_11144,product_page,TRUE
user_11145,product_page,TRUE
user_11146,product_page,FALSE
user_11147,product_page,FALSE
user_11148,product_page,TRUE
user_11149,product_page,TRUE
user_11150,product_page,TRUE
user_11151,product_page,TRUE
user_11152,product_page,TRUE
user_11153,product_page,FALSE
user_11154,product_page,FALSE
user_11155,product_page,FALSE
user_11156,product_page,TRUE
user_11157,product_page,FALSE
user_11158,product_page,TRUE
user_11159,product_page,TRUE
user_11160,product_page,FALSE
user_11161,product_page,TRUE
user_11162,product_page,FALSE
user_11163,product_page,TRUE
user_11164,product_page,FALSE
user_11165,product_page,TRUE
user_11166,product_page,FALSE
user_11167,product_page,TRUE
user_11168,product_page,TRUE
user_11169,product_page,FALSE
user_11170,product_page,FALSE
user_11171,product_page,TRUE
user_11172,product_page,FALSE
user_11173,product_page,FALSE
user_11174,product_page,TRUE
user_11175,product_page,FALSE
user_11176,product_page,FALSE
user_11177,product_page,TRUE
user_11178,product_page,TRUE
user_11179,product_page,TRUE
user_11180,product_page,FALSE
user_11181,product_page,FALSE
user_11182,product_page,FALSE
user_11183,product_page,FALSE
user_11184,product_page,FALSE
user_11185,product_page,FALSE
user_11186,product_page,TRUE
user_11187,product_page,FALSE
user_11188,product_page,FALSE
user_11189,product_page,TRUE
user_11190,product_page,FALSE
user_11191,product_page,FALSE
user_11192,product_page,FALSE
user_11193,product_page,FALSE
user_11194,product_page,FALSE
user_11195,product_page,FALSE
user_11196,product_page,FALSE
user_11197,product_page,TRUE
user_11198,product_page,FALSE
user_11199,product_page,FALSE
user_11200,product_page,TRUE
user_11201,product_page,TRUE
user_11202,product_page,FALSE
user_11203,product_page,FALSE
user_11204,product_page,FALSE
user_11205,product_page,TRUE
user_11206,product_page,TRUE
user_11207,product_page,TRUE
user_11208,product_page,TRUE
user_11209,product_page,FALSE
user_11210,product_page,FALSE
user_11211,product_page,TRUE
user_11212,product_page,TRUE
user_11213,product_page,TRUE
user_11214,product_page,TRUE
user_11215,product_page,TRUE
user_11216,product_page,FALSE
user_11217,product_page,FALSE
user_11218,product_page,TRUE
user_11219,product_page,TRUE
user_11220,product_page,FALSE
user_11221,product_page,TRUE
user_11222,product_page,FALSE
user_11223,product_page,FALSE
user_11224,product_page,TRUE
user_11225,product_page,FALSE
user_11226,product_page,TRUE
user_11227,product_page,TRUE
user_11228,product_page,FALSE
user_11229,product_page,TRUE
user_11230,product_page,FALSE
user_11231,product_page,TRUE
user_11232,product_page,TRUE
user_11233,product_page,TRUE
user_11234,product_page,FALSE
user_11235,product_page,TRUE
user_11236,product_page,FALSE
user_11237,product_page,TRUE
user_11238,product_page,FALSE
user_11239,product_page,TRUE
user_11240,product_page,FALSE
user_11241,product_page,FALSE
user_11242,product_page,TRUE
user_11243,product_page,FALSE
user_11244,product_page,TRUE
user_11245,product_page,FALSE
user_11246,product_page,FALSE
user_11247,product_page,TRUE
user_11248,product_page,FALSE
user_11249,product_page,TRUE
user_11250,product_page,TRUE
user_11251,product_page,TRUE
user_11252,product_page,TRUE
user_11253,product_page,FALSE
user_11254,product_page,TRUE
user_11255,product_page,FALSE
user_11256,product_page,FALSE
user_11257,product_page,TRUE
user_11258,product_page,FALSE
user_11259,product_page,TRUE
user_11260,product_page,FALSE
user_11261,product_page,FALSE
user_11262,product_page,FALSE
user_11263,product_page,TRUE
user_11264,product_page,FALSE
user_11265,product_page,TRUE
user_11266,product_page,TRUE
user_11267,product_page,TRUE
user_11268,product_page,FALSE
user_11269,product_page,TRUE
user_11270,product_page,TRUE
user_11271,product_page,TRUE
user_11272,product_page,TRUE
user_11273,product_page,FALSE
user_11274,product_page,TRUE
user_11275,product_page,TRUE
user_11276,product_page,FALSE
user_11277,product_page,TRUE
user_11278,product_page,TRUE
user_11279,product_page,FALSE
user_11280,product_page,FALSE
user_11281,product_page,TRUE
user_11282,product_page,FALSE
user_11283,product_page,TRUE
user_11284,product_page,TRUE
user_11285,product_page,FALSE
user_11286,product_page,TRUE
user_11287,product_page,FALSE
user_11288,product_page,FALSE
user_11289,product_page,TRUE
user_11290,product_page,FALSE
user_11291,product_page,FALSE
user_11292,product_page,TRUE
user_11293,product_page,FALSE
user_11294,product_page,FALSE
user_11295,product_page,FALSE
user_11296,product_page,TRUE
user_11297,product_page,TRUE
user_11298,product_page,TRUE
user_11299,product_page,TRUE
user_11300,product_page,FALSE
user_11301,product_page,TRUE
user_11302,product_page,TRUE
user_11303,product_page,TRUE
user_11304,product_page,FALSE
user_11305,product_page,FALSE
user_11306,product_page,TRUE
user_11307,product_page,TRUE
user_11308,product_page,TRUE
user_11309,product_page,TRUE
user_11310,product_page,FALSE
user_11311,product_page,FALSE
user_11312,product_page,FALSE
user_11313,product_page,TRUE
user_11314,product_page,FALSE
user_11315,product_page,TRUE
user_11316,product_page,TRUE
user_11317,product_page,FALSE
user_11318,product_page,TRUE
user_11319,product_page,TRUE
user_11320,product_page,TRUE
user_11321,product_page,TRUE
user_11322,product_page,FALSE
user_11323,product_page,FALSE
user_11324,product_page,TRUE
user_11325,product_page,FALSE
user_11326,product_page,TRUE
user_11327,product_page,FALSE
user_11328,product_page,FALSE
user_11329,product_page,TRUE
user_11330,product_page,TRUE
user_11331,product_page,FALSE
user_11332,product_page,TRUE
user_11333,product_page,TRUE
user_11334,product_page,TRUE
user_11335,product_page,FALSE
user_11336,product_page,FALSE
user_11337,product_page,FALSE
user_11338,product_page,FALSE
user_11339,product_page,FALSE
user_11340,product_page,FALSE
user_11341,product_page,FALSE
user_11342,product_page,FALSE
user_11343,product_page,FALSE
user_11344,product_page,TRUE
user_11345,product_page,FALSE
user_11346,product_page,TRUE
user_11347,product_page,TRUE
user_11348,product_page,FALSE
user_11349,product_page,TRUE
user_11350,product_page,TRUE
user_11351,product_page,FALSE
user_11352,product_page,TRUE
user_11353,product_page,FALSE
user_11354,product_page,TRUE
user_11355,product_page,FALSE
user_11356,product_page,FALSE
user_11357,product_page,TRUE
user_11358,product_page,FALSE
user_11359,product_page,TRUE
user_11360,product_page,TRUE
user_11361,product_page,TRUE
user_11362,product_page,TRUE
user_11363,product_page,FALSE
user_11364,product_page,TRUE
user_11365,product_page,FALSE
user_11366,product_page,FALSE
user_11367,product_page,TRUE
user_11368,product_page,TRUE
user_11369,product_page,FALSE
user_11370,product_page,TRUE
user_11371,product_page,TRUE
user_11372,product_page,TRUE
user_11373,product_page,TRUE
user_11374,product_page,FALSE
user_11375,product_page,TRUE
user_11376,product_page,TRUE
user_11377,product_page,FALSE
user_11378,product_page,FALSE
user_11379,product_page,FALSE
user_11380,product_page,FALSE
user_11381,product_page,FALSE
user_11382,product_page,TRUE
user_11383,product_page,TRUE
user_11384,product_page,FALSE
user_11385,product_page,TRUE
user_11386,product_page,TRUE
user_11387,product_page,FALSE
user_11388,product_page,FALSE
user_11389,product_page,TRUE
user_11390,product_page,FALSE
user_11391,product_page,FALSE
user_11392,product_page,TRUE
user_11393,product_page,FALSE
user_11394,product_page,TRUE
user_11395,product_page,FALSE
user_11396,product_page,FALSE
user_11397,product_page,TRUE
user_11398,product_page,FALSE
user_11399,product_page,TRUE
user_11400,product_page,FALSE
user_11401,product_page,TRUE
user_11402,product_page,FALSE
user_11403,product_page,FALSE
user_11404,product_page,FALSE
user_11405,product_page,TRUE
user_11406,product_page,FALSE
user_11407,product_page,TRUE
user_11408,product_page,TRUE
user_11409,product_page,TRUE
user_11410,product_page,TRUE
user_11411,product_page,TRUE
user_11412,product_page,TRUE
user_11413,product_page,TRUE
user_11414,product_page,FALSE
user_11415,product_page,TRUE
user_11416,product_page,TRUE
user_11417,product_page,TRUE
user_11418,product_page,FALSE
user_11419,product_page,TRUE
user_11420,product_page,FALSE
user_11421,product_page,TRUE
user_11422,product_page,TRUE
user_11423,product_page,FALSE
user_11424,product_page,TRUE
user_11425,product_page,FALSE
user_11426,product_page,FALSE
user_11427,product_page,FALSE
user_11428,product_page,TRUE
user_11429,product_page,FALSE
user_11430,product_page,TRUE
user_11431,product_page,FALSE
user_11432,product_page,FALSE
user_11433,product_page,FALSE
user_11434,product_page,TRUE
user_11435,product_page,TRUE
user_11436,product_page,FALSE
user_11437,product_page,TRUE
user_11438,product_page,TRUE
user_11439,product_page,TRUE
user_11440,product_page,FALSE
user_11441,product_page,FALSE
user_11442,product_page,TRUE
user_11443,product_page,TRUE
user_11444,product_page,TRUE
user_11445,product_page,FALSE
user_11446,product_page,FALSE
user_11447,product_page,FALSE
user_11448,product_page,TRUE
user_11449,product_page,FALSE
user_11450,product_page,FALSE
user_11451,product_page,TRUE
user_11452,product_page,TRUE
user_11453,product_page,FALSE
user_11454,product_page,TRUE
user_11455,product_page,TRUE
user_11456,product_page,FALSE
user_11457,product_page,TRUE
user_11458,product_page,TRUE
user_11459,product_page,TRUE
user_11460,product_page,TRUE
user_11461,product_page,FALSE
user_11462,product_page,TRUE
user_11463,product_page,TRUE
user_11464,product_page,FALSE
user_11465,product_page,TRUE
user_11466,product_page,TRUE
user_11467,product_page,TRUE
user_11468,product_page,FALSE
user_11469,product_page,FALSE
user_11470,product_page,FALSE
user_11471,product_page,FALSE
user_11472,product_page,FALSE
user_11473,product_page,TRUE
user_11474,product_page,FALSE
user_11475,product_page,FALSE
user_11476,product_page,FALSE
user_11477,product_page,TRUE
user_11478,product_page,FALSE
user_11479,product_page,FALSE
user_11480,product_page,TRUE
user_11481,product_page,FALSE
user_11482,product_page,TRUE
user_11483,product_page,FALSE
user_11484,product_page,FALSE
user_11485,product_page,FALSE
user_11486,product_page,TRUE
user_11487,product_page,TRUE
user_11488,product_page,TRUE
user_11489,product_page,TRUE
user_11490,product_page,FALSE
user_11491,product_page,FALSE
user_11492,product_page,TRUE
user_11493,product_page,TRUE
user_11494,product_page,FALSE
user_11495,product_page,TRUE
user_11496,product_page,FALSE
user_11497,product_page,TRUE
user_11498,product_page,FALSE
user_11499,product_page,FALSE
user_11500,product_page,TRUE
user_11501,product_page,FALSE
user_11502,product_page,FALSE
user_11503,product_page,TRUE
user_11504,product_page,FALSE
user_11505,product_page,TRUE
user_11506,product_page,FALSE
user_11507,product_page,FALSE
user_11508,product_page,TRUE
user_11509,product_page,FALSE
user_11510,product_page,TRUE
user_11511,product_page,TRUE
user_11512,product_page,FALSE
user_11513,product_page,TRUE
user_11514,product_page,FALSE
user_11515,product_page,FALSE
user_11516,product_page,TRUE
user_11517,product_page,FALSE
user_11518,product_page,TRUE
user_11519,product_page,TRUE
user_11520,product_page,FALSE
user_11521,product_page,FALSE
user_11522,product_page,TRUE
user_11523,product_page,FALSE
user_11524,product_page,FALSE
user_11525,product_page,TRUE
user_11526,product_page,FALSE
